spatial_unit,pickup_count,avg_distance,avg_duration_min,avg_price,short_trip_ratio,late_pickup_ratio,weekend_pickup_ratio,dropoff_count,active_night_hours,active_nights,max_hourly_activity,weekday_avg_activity,weekend_avg_activity,total_activity,inflow_outflow_balance,activity_persistence,weekend_boost,night_vitality_score,cluster_id,region_type
8731aa45affffff,129.0,17.181672093023256,47.804573643410855,0.0,0.06976744186046512,0.20155038759689922,0.4728682170542636,111.0,40,6,19,4.769230769230769,8.285714285714286,240.0,-0.075,0.9523809523809523,1.6095238095238096,50.68,4,mixed_evening_area
8731aa704ffffff,131.0,13.626680152671756,38.52870229007634,0.0,0.08396946564885496,0.26717557251908397,0.366412213740458,151.0,41,6,16,6.407407407407407,7.785714285714286,282.0,0.07092198581560284,0.9761904761904762,1.1860714285714284,50.58,4,mixed_evening_area
8731aa523ffffff,112.0,17.464254464285712,48.190089285714286,0.0,0.05357142857142857,0.38392857142857145,0.42857142857142855,105.0,40,6,13,4.384615384615385,7.357142857142857,217.0,-0.03225806451612903,0.9523809523809523,1.5520408163265307,49.97,4,mixed_evening_area
8731aa0b4ffffff,138.0,24.96708695652174,46.81086956521739,0.0,0.0,0.35507246376811596,0.4057971014492754,107.0,39,6,13,5.2,8.214285714285714,245.0,-0.12653061224489795,0.9285714285714286,1.486175115207373,49.81,4,mixed_evening_area
8731aa41affffff,122.0,15.365181967213115,42.28877049180328,0.0,0.02459016393442623,0.3114754098360656,0.45901639344262296,100.0,40,6,16,4.423076923076923,7.642857142857143,222.0,-0.0990990990990991,0.9523809523809523,1.5937183383991893,49.77,4,mixed_evening_area
8731aa4edffffff,131.0,16.485531297709926,44.544045801526714,0.0,0.061068702290076333,0.3053435114503817,0.3816793893129771,113.0,40,6,16,5.3076923076923075,7.571428571428571,244.0,-0.07377049180327869,0.9523809523809523,1.3588850174216027,49.64,4,mixed_evening_area
8731aa52dffffff,109.0,16.53313577981651,44.84678899082569,0.0,0.03669724770642202,0.22935779816513763,0.44954128440366975,119.0,41,6,15,4.37037037037037,7.857142857142857,228.0,0.043859649122807015,0.9761904761904762,1.6492610837438424,49.52,4,mixed_evening_area
8731aabb4ffffff,136.0,8.233038235294117,35.55595588235294,0.0,0.23529411764705882,0.27941176470588236,0.13970588235294118,175.0,39,6,27,10.035714285714286,2.727272727272727,311.0,0.12540192926045016,0.9285714285714286,0.33774639599882317,49.45,4,mixed_evening_area
8731aacd1ffffff,106.0,14.28461603773585,43.761886792452835,0.0,0.09433962264150944,0.32075471698113206,0.4528301886792453,119.0,42,6,13,4.642857142857143,6.785714285714286,225.0,0.057777777777777775,1.0,1.3797468354430378,49.24,4,mixed_evening_area
8731aa489ffffff,100.0,9.255101999999999,32.407199999999996,0.0,0.2,0.23,0.28,147.0,42,6,20,5.75,6.142857142857143,247.0,0.1902834008097166,1.0,1.0582010582010584,49.19,4,mixed_evening_area
8731aa5a1ffffff,112.0,16.84022142857143,46.65464285714285,0.0,0.03571428571428571,0.26785714285714285,0.33035714285714285,149.0,41,6,16,5.7407407407407405,7.571428571428571,261.0,0.1417624521072797,0.9761904761904762,1.2715855572998431,48.99,4,mixed_evening_area
8731aa096ffffff,103.0,16.335764077669904,47.81087378640776,0.0,0.019417475728155338,0.27184466019417475,0.4563106796116505,124.0,41,6,14,4.666666666666667,7.214285714285714,227.0,0.09251101321585903,0.9761904761904762,1.4495798319327733,47.77,4,mixed_evening_area
8731aa181ffffff,131.0,21.548758015267175,38.97145038167939,0.0,0.007633587786259542,0.32061068702290074,0.26717557251908397,96.0,42,6,13,4.821428571428571,6.571428571428571,227.0,-0.15418502202643172,1.0,1.3006134969325154,47.65,4,mixed_evening_area
8731aa452ffffff,97.0,14.651597938144329,44.86546391752577,0.0,0.041237113402061855,0.27835051546391754,0.3711340206185567,109.0,41,6,18,4.222222222222222,6.571428571428571,206.0,0.05825242718446602,0.9761904761904762,1.4498480243161094,47.6,4,mixed_evening_area
8731aa705ffffff,103.0,13.311733009708739,37.87029126213592,0.0,0.11650485436893204,0.2524271844660194,0.3300970873786408,138.0,42,6,15,5.464285714285714,6.285714285714286,241.0,0.14522821576763487,1.0,1.12707182320442,47.55,4,mixed_evening_area
8731aa034ffffff,72.0,7.761718055555556,31.19458333333333,0.0,0.20833333333333334,0.2222222222222222,0.3055555555555556,150.0,42,6,12,4.785714285714286,6.285714285714286,222.0,0.35135135135135137,1.0,1.2592592592592593,47.49,4,mixed_evening_area
8731aa0b5ffffff,137.0,23.04278905109489,47.31824817518248,0.0,0.014598540145985401,0.27007299270072993,0.38686131386861317,94.0,41,6,17,5.074074074074074,6.714285714285714,231.0,-0.18614718614718614,0.9761904761904762,1.2700348432055748,47.4,4,mixed_evening_area
8731aa723ffffff,120.0,13.837280833333333,41.142,0.0,0.1,0.325,0.23333333333333334,126.0,41,6,19,6.2592592592592595,5.5,246.0,0.024390243902439025,0.9761904761904762,0.8954081632653061,47.31,4,mixed_evening_area
8731aa502ffffff,116.0,18.225852586206894,49.6428448275862,0.0,0.0,0.25,0.3448275862068966,104.0,39,6,16,4.730769230769231,7.461538461538462,220.0,-0.05454545454545454,0.9285714285714286,1.476510067114094,46.72,4,mixed_evening_area
8731aaccaffffff,92.0,16.00485869565217,44.60739130434783,0.0,0.043478260869565216,0.29347826086956524,0.40217391304347827,113.0,41,6,14,4.2592592592592595,6.428571428571429,205.0,0.1024390243902439,0.9761904761904762,1.4124748490945673,46.63,4,mixed_evening_area
8731aaadbffffff,117.0,6.530650427350428,28.538717948717945,0.0,0.20512820512820512,0.2222222222222222,0.1282051282051282,178.0,37,6,28,10.071428571428571,1.4444444444444444,295.0,0.20677966101694914,0.8809523809523809,0.22078853046594984,46.18,4,mixed_evening_area
8731aa59dffffff,114.0,16.359478947368423,38.57061403508772,0.0,0.043859649122807015,0.2631578947368421,0.3684210526315789,112.0,42,6,13,5.107142857142857,5.928571428571429,226.0,-0.008849557522123894,1.0,1.1345029239766082,45.48,4,mixed_evening_area
8731aa59bffffff,85.0,12.786676470588237,32.61658823529412,0.0,0.11764705882352941,0.4117647058823529,0.35294117647058826,98.0,38,6,9,4.166666666666667,5.928571428571429,183.0,0.07103825136612021,0.9047619047619048,1.3410138248847927,45.46,4,mixed_evening_area
8731aa58affffff,112.0,17.120283035714287,42.792053571428575,0.0,0.026785714285714284,0.30357142857142855,0.39285714285714285,97.0,39,6,12,4.64,6.642857142857143,209.0,-0.07177033492822966,0.9285714285714286,1.355116514690983,45.4,4,mixed_evening_area
8731aa090ffffff,93.0,13.571249462365591,40.84591397849462,0.0,0.0967741935483871,0.23655913978494625,0.3978494623655914,96.0,42,6,13,3.9285714285714284,5.642857142857143,189.0,0.015873015873015872,1.0,1.3478260869565217,45.21,4,mixed_evening_area
8731aa036ffffff,99.0,13.581320202020201,33.395656565656566,0.0,0.09090909090909091,0.31313131313131315,0.2828282828282828,135.0,42,6,11,5.714285714285714,5.285714285714286,234.0,0.15384615384615385,1.0,0.9361702127659575,45.12,4,mixed_evening_area
87318194dffffff,83.0,11.680096385542168,34.32650602409638,0.0,0.0963855421686747,0.46987951807228917,0.2891566265060241,94.0,39,6,11,4.269230769230769,5.076923076923077,177.0,0.062146892655367235,0.9285714285714286,1.1532846715328466,44.73,4,mixed_evening_area
8731aa094ffffff,104.0,15.05510096153846,44.23201923076923,0.0,0.09615384615384616,0.21153846153846154,0.375,133.0,40,6,14,5.846153846153846,6.071428571428571,237.0,0.12236286919831224,0.9523809523809523,1.0329052969502408,44.51,4,mixed_evening_area
87318194bffffff,51.0,6.789650980392157,29.52156862745098,0.0,0.17647058823529413,0.45098039215686275,0.29411764705882354,104.0,41,6,10,3.5555555555555554,4.214285714285714,155.0,0.3419354838709677,0.9761904761904762,1.1445993031358885,44.35,4,mixed_evening_area
8731aa183ffffff,91.0,22.51846923076923,38.72615384615384,0.0,0.03296703296703297,0.45054945054945056,0.2857142857142857,85.0,42,6,13,4.142857142857143,4.285714285714286,176.0,-0.03409090909090909,1.0,1.0277777777777777,43.89,4,mixed_evening_area
8731aa731ffffff,78.0,14.167358974358976,38.24230769230769,0.0,0.14102564102564102,0.2948717948717949,0.3717948717948718,104.0,39,6,10,4.16,5.571428571428571,182.0,0.14285714285714285,0.9285714285714286,1.273532668881506,43.77,4,mixed_evening_area
8731aa416ffffff,81.0,17.15243086419753,48.32617283950617,0.0,0.06172839506172839,0.2839506172839506,0.35802469135802467,107.0,39,6,12,4.24,5.857142857142857,188.0,0.13829787234042554,0.9285714285714286,1.3086150490730641,43.44,4,mixed_evening_area
8731aa419ffffff,88.0,13.757902272727273,45.90352272727273,0.0,0.045454545454545456,0.3522727272727273,0.32954545454545453,87.0,40,6,9,3.8846153846153846,5.285714285714286,175.0,-0.005714285714285714,0.9523809523809523,1.2868391451068615,43.2,4,mixed_evening_area
87318196dffffff,96.0,7.466428125,28.354479166666664,0.0,0.08333333333333333,0.3020833333333333,0.2916666666666667,76.0,42,6,14,3.9285714285714284,4.428571428571429,172.0,-0.11627906976744186,1.0,1.1014492753623188,43.0,4,mixed_evening_area
8731aa031ffffff,63.0,11.567104761904762,29.85412698412698,0.0,0.1746031746031746,0.25396825396825395,0.2698412698412698,124.0,42,6,12,4.5,4.357142857142857,187.0,0.32620320855614976,1.0,0.9740259740259739,42.58,4,mixed_evening_area
8731aa7b5ffffff,90.0,17.00190222222222,42.70311111111111,0.0,0.0,0.2777777777777778,0.4111111111111111,76.0,41,6,12,3.4814814814814814,5.142857142857143,166.0,-0.08433734939759036,0.9761904761904762,1.3707201889020073,42.47,4,mixed_evening_area
8731aa56effffff,81.0,17.718844444444443,46.8341975308642,0.0,0.024691358024691357,0.37037037037037035,0.3950617283950617,82.0,39,6,10,3.6923076923076925,5.153846153846154,163.0,0.006134969325153374,0.9285714285714286,1.3114754098360657,42.32,4,mixed_evening_area
8731aa58dffffff,91.0,15.300126373626373,46.706923076923076,0.0,0.01098901098901099,0.26373626373626374,0.4065934065934066,82.0,39,6,12,3.76,5.642857142857143,173.0,-0.05202312138728324,0.9285714285714286,1.3955582232893158,42.32,4,mixed_evening_area
8731aa570ffffff,95.0,17.92776736842105,48.725578947368426,0.0,0.021052631578947368,0.2631578947368421,0.37894736842105264,77.0,38,6,12,3.8333333333333335,5.714285714285714,172.0,-0.10465116279069768,0.9047619047619048,1.3891625615763545,42.02,4,mixed_evening_area
8731aa4eaffffff,79.0,11.28900759493671,33.98050632911392,0.0,0.12658227848101267,0.2911392405063291,0.25316455696202533,96.0,42,6,9,4.107142857142857,4.285714285714286,175.0,0.09714285714285714,1.0,1.034965034965035,41.88,4,mixed_evening_area
8731aa4e9ffffff,79.0,11.023917721518988,37.65303797468355,0.0,0.12658227848101267,0.20253164556962025,0.31645569620253167,108.0,41,6,12,4.407407407407407,4.857142857142857,187.0,0.15508021390374332,0.9761904761904762,1.083170254403131,41.83,4,mixed_evening_area
8731aacdeffffff,59.0,15.605076271186439,45.26474576271186,0.0,0.0847457627118644,0.2711864406779661,0.4745762711864407,72.0,36,6,11,2.6818181818181817,5.142857142857143,131.0,0.09923664122137404,0.8571428571428571,1.668430335097002,41.62,4,mixed_evening_area
8731aa4e3ffffff,79.0,13.493782278481014,40.377088607594935,0.0,0.11392405063291139,0.35443037974683544,0.31645569620253167,73.0,41,6,8,3.5185185185185186,4.071428571428571,152.0,-0.039473684210526314,0.9761904761904762,1.122365339578454,41.47,4,mixed_evening_area
8731aa0b6ffffff,55.0,15.535592727272727,37.556909090909095,0.0,0.16363636363636364,0.41818181818181815,0.23636363636363636,68.0,38,6,9,2.88,3.923076923076923,123.0,0.10569105691056911,0.9047619047619048,1.2688342585249803,41.46,4,mixed_evening_area
8731aa445ffffff,65.0,15.69848,50.15784615384615,0.0,0.046153846153846156,0.3230769230769231,0.35384615384615387,83.0,41,6,9,3.1481481481481484,4.5,148.0,0.12162162162162163,0.9761904761904762,1.325892857142857,41.45,4,mixed_evening_area
8731aa41effffff,87.0,18.119466666666664,50.5483908045977,0.0,0.04597701149425287,0.2413793103448276,0.4367816091954023,74.0,39,6,14,3.6,5.071428571428571,161.0,-0.08074534161490683,0.9285714285714286,1.3198757763975155,41.42,4,mixed_evening_area
8731aa4b4ffffff,37.0,10.06972972972973,32.884054054054054,0.0,0.13513513513513514,0.40540540540540543,0.40540540540540543,95.0,40,6,9,3.0,3.857142857142857,132.0,0.4393939393939394,0.9523809523809523,1.2142857142857144,41.37,4,mixed_evening_area
8731aa568ffffff,48.0,16.50871666666667,46.159166666666664,0.0,0.0625,0.3333333333333333,0.3541666666666667,99.0,39,6,10,3.24,4.714285714285714,147.0,0.3469387755102041,0.9285714285714286,1.3477088948787062,41.16,4,mixed_evening_area
8731aa561ffffff,35.0,13.483857142857143,40.13742857142857,0.0,0.2,0.34285714285714286,0.3142857142857143,103.0,39,6,11,3.36,3.857142857142857,138.0,0.4927536231884058,0.9285714285714286,1.1140235910878116,40.83,4,mixed_evening_area
8731aa11cffffff,40.0,13.876045,29.8615,0.0,0.1,0.45,0.2,87.0,40,6,9,3.0,3.5384615384615383,127.0,0.3700787401574803,0.9523809523809523,1.1346153846153846,40.54,4,mixed_evening_area
8731aa4eeffffff,48.0,11.3233125,35.38583333333333,0.0,0.16666666666666666,0.25,0.3333333333333333,98.0,40,6,7,3.269230769230769,4.357142857142857,146.0,0.3424657534246575,0.9523809523809523,1.2548262548262548,40.41,4,mixed_evening_area
873181b6cffffff,30.0,6.274756666666666,21.337,0.0,0.26666666666666666,0.36666666666666664,0.36666666666666664,80.0,36,6,7,2.6666666666666665,3.8333333333333335,110.0,0.45454545454545453,0.8571428571428571,1.3181818181818183,40.37,4,mixed_evening_area
8731aa720ffffff,69.0,15.537321739130435,40.525217391304345,0.0,0.043478260869565216,0.30434782608695654,0.30434782608695654,89.0,40,6,11,3.7037037037037037,4.461538461538462,158.0,0.12658227848101267,0.9523809523809523,1.161114476075106,40.3,4,mixed_evening_area
8731aa780ffffff,47.0,11.771034042553191,31.67659574468085,0.0,0.02127659574468085,0.46808510638297873,0.3404255319148936,78.0,39,6,8,2.8461538461538463,3.923076923076923,125.0,0.248,0.9285714285714286,1.28,40.28,4,mixed_evening_area
87318194affffff,46.0,9.599417391304348,30.628913043478263,0.0,0.21739130434782608,0.391304347826087,0.2391304347826087,86.0,37,6,11,3.5,3.6923076923076925,132.0,0.30303030303030304,0.8809523809523809,1.0427350427350428,40.26,4,mixed_evening_area
8731aa786ffffff,57.0,13.090073684210525,38.16561403508772,0.0,0.08771929824561403,0.22807017543859648,0.3333333333333333,113.0,40,6,10,3.9615384615384617,4.785714285714286,170.0,0.32941176470588235,0.9523809523809523,1.1661129568106312,40.19,4,mixed_evening_area
8731aa5acffffff,66.0,14.65195303030303,43.36378787878788,0.0,0.06060606060606061,0.24242424242424243,0.48484848484848486,76.0,37,6,9,3.125,5.153846153846154,142.0,0.07042253521126761,0.8809523809523809,1.491841491841492,39.97,4,mixed_evening_area
8731aa564ffffff,61.0,14.292786885245901,41.69885245901639,0.0,0.06557377049180328,0.3442622950819672,0.3442622950819672,77.0,39,6,10,3.2,4.142857142857143,138.0,0.11594202898550725,0.9285714285714286,1.2244897959183674,39.91,4,mixed_evening_area
8731aa4cbffffff,42.0,8.973978571428571,27.956904761904763,0.0,0.11904761904761904,0.47619047619047616,0.30952380952380953,91.0,37,6,8,3.5217391304347827,3.7142857142857144,133.0,0.3684210526315789,0.8809523809523809,1.0425824175824174,39.47,4,mixed_evening_area
8731aa103ffffff,41.0,7.041190243902439,29.4909756097561,0.0,0.17073170731707318,0.3902439024390244,0.24390243902439024,77.0,41,6,8,2.8518518518518516,2.9285714285714284,118.0,0.3050847457627119,0.9761904761904762,1.0199175824175823,39.33,4,mixed_evening_area
8731aa5a5ffffff,60.0,15.443459999999998,45.229166666666664,0.0,0.05,0.26666666666666666,0.45,70.0,37,6,11,2.869565217391304,4.571428571428571,130.0,0.07692307692307693,0.8809523809523809,1.4398073836276084,39.27,4,mixed_evening_area
87318525affffff,53.0,8.983686792452831,29.178679245283018,0.0,0.24528301886792453,0.22641509433962265,0.2830188679245283,86.0,38,6,10,3.576923076923077,3.8333333333333335,139.0,0.23741007194244604,0.9047619047619048,1.0560224089635857,38.93,4,mixed_evening_area
8731aa525ffffff,72.0,16.7101875,50.86208333333334,0.0,0.013888888888888888,0.25,0.6388888888888888,63.0,29,6,12,3.1333333333333333,6.285714285714286,135.0,-0.06666666666666667,0.6904761904761905,1.762672811059908,38.91,4,mixed_evening_area
873185253ffffff,35.0,6.391971428571428,28.923142857142857,0.0,0.34285714285714286,0.17142857142857143,0.3142857142857143,78.0,40,6,7,2.6153846153846154,3.2142857142857144,113.0,0.3805309734513274,0.9523809523809523,1.1656534954407296,38.91,4,mixed_evening_area
8731aaccbffffff,40.0,16.47225,44.473,0.0,0.1,0.5,0.325,57.0,36,6,6,2.375,3.3333333333333335,97.0,0.17525773195876287,0.8571428571428571,1.2839506172839508,38.69,4,mixed_evening_area
8731aa784ffffff,55.0,12.601763636363636,36.568363636363635,0.0,0.14545454545454545,0.2545454545454545,0.34545454545454546,77.0,41,6,8,3.111111111111111,3.4285714285714284,132.0,0.16666666666666666,0.9761904761904762,1.0772200772200773,38.36,4,mixed_evening_area
87318532affffff,1.0,0.3379,5.48,0.0,1.0,1.0,0.0,1.0,1,1,2,0.0,2.0,2.0,0.0,0.023809523809523808,3.0,38.33,3,mixed_evening_area
8731aa59affffff,54.0,8.165738888888889,28.047407407407405,0.0,0.18518518518518517,0.3148148148148148,0.2777777777777778,92.0,40,6,10,4.0,3.0,146.0,0.2602739726027397,0.9523809523809523,0.8,38.3,4,mixed_evening_area
873185adaffffff,1.0,1.6011,6.17,0.0,1.0,1.0,1.0,0.0,1,1,1,0.0,1.0,1.0,-1.0,0.023809523809523808,2.0,38.08,3,mixed_evening_area
8731aa4a8ffffff,32.0,16.5322625,42.31375,0.0,0.09375,0.40625,0.46875,53.0,35,6,7,1.9583333333333333,3.4545454545454546,85.0,0.24705882352941178,0.8333333333333334,1.505761843790013,38.02,4,mixed_evening_area
8731aa004ffffff,67.0,15.21937462686567,33.769253731343284,0.0,0.1044776119402985,0.2835820895522388,0.23880597014925373,100.0,41,6,11,4.607142857142857,2.923076923076923,167.0,0.19760479041916168,0.9761904761904762,0.699657030867222,37.69,4,mixed_evening_area
8731aa721ffffff,40.0,10.3509625,30.38675,0.0,0.175,0.325,0.275,61.0,37,6,7,2.4583333333333335,3.230769230769231,101.0,0.2079207920792079,0.8809523809523809,1.2233549582947172,37.37,4,mixed_evening_area
8731aa005ffffff,41.0,15.084990243902439,32.64048780487805,0.0,0.17073170731707318,0.2682926829268293,0.21951219512195122,95.0,41,6,8,3.4814814814814814,3.0,136.0,0.39705882352941174,0.9761904761904762,0.8925619834710745,37.35,4,mixed_evening_area
8731aa513ffffff,51.0,16.235707843137256,46.166666666666664,0.0,0.058823529411764705,0.35294117647058826,0.4117647058823529,43.0,34,6,6,2.25,4.0,94.0,-0.0851063829787234,0.8095238095238095,1.5384615384615385,37.18,4,mixed_evening_area
8731aa526ffffff,48.0,19.09400625,45.79270833333334,0.0,0.0,0.3333333333333333,0.3541666666666667,72.0,34,6,10,2.9047619047619047,4.538461538461538,120.0,0.2,0.8095238095238095,1.4183864915572233,37.17,4,mixed_evening_area
8731aa726ffffff,60.0,17.154088333333334,45.3675,0.0,0.05,0.26666666666666666,0.31666666666666665,72.0,39,6,8,3.1538461538461537,3.8461538461538463,132.0,0.09090909090909091,0.9285714285714286,1.166666666666667,37.13,4,mixed_evening_area
8731aa4f6ffffff,52.0,12.64414423076923,38.11115384615385,0.0,0.038461538461538464,0.3269230769230769,0.40384615384615385,57.0,38,6,8,2.5,3.5,109.0,0.045871559633027525,0.9047619047619048,1.2857142857142858,37.04,4,mixed_evening_area
8731aa413ffffff,71.0,16.33474647887324,43.99408450704225,0.0,0.07042253521126761,0.2535211267605634,0.39436619718309857,57.0,39,6,9,3.1153846153846154,3.6153846153846154,128.0,-0.109375,0.9285714285714286,1.1214953271028036,36.95,4,mixed_evening_area
8731aa41bffffff,47.0,14.637723404255318,47.924893617021276,0.0,0.0425531914893617,0.3829787234042553,0.2978723404255319,57.0,35,6,7,2.5652173913043477,3.75,104.0,0.09615384615384616,0.8333333333333334,1.3323170731707317,36.68,4,mixed_evening_area
8731aa412ffffff,60.0,16.904685,48.0545,0.0,0.016666666666666666,0.2,0.4166666666666667,61.0,35,6,9,2.782608695652174,4.75,121.0,0.008264462809917356,0.8333333333333334,1.5201149425287357,36.67,4,mixed_evening_area
8731aa700ffffff,33.0,10.569233333333333,32.16121212121212,0.0,0.12121212121212122,0.30303030303030304,0.2727272727272727,67.0,37,6,8,2.375,3.3076923076923075,100.0,0.34,0.8809523809523809,1.2763532763532763,36.66,4,mixed_evening_area
8731aa4f5ffffff,51.0,13.452966666666667,42.351176470588236,0.0,0.13725490196078433,0.21568627450980393,0.35294117647058826,75.0,38,6,7,3.08,3.769230769230769,126.0,0.19047619047619047,0.9047619047619048,1.1689291101055808,36.64,4,mixed_evening_area
873181860ffffff,23.0,5.019734782608696,21.24434782608696,0.0,0.043478260869565216,0.5652173913043478,0.2608695652173913,67.0,36,6,5,2.347826086956522,2.769230769230769,90.0,0.4888888888888889,0.8571428571428571,1.1258741258741258,36.51,4,mixed_evening_area
8731aa7b4ffffff,91.0,19.09644945054945,48.24604395604396,0.0,0.0,0.16483516483516483,0.43956043956043955,72.0,32,6,15,4.526315789473684,5.923076923076923,163.0,-0.1165644171779141,0.7619047619047619,1.2527472527472527,36.5,4,mixed_evening_area
87318525effffff,70.0,8.575708571428573,31.439714285714288,0.0,0.17142857142857143,0.24285714285714285,0.35714285714285715,58.0,35,6,9,3.5416666666666665,3.909090909090909,128.0,-0.09375,0.8333333333333334,1.0809007506255215,36.46,4,mixed_evening_area
8731aad88ffffff,33.0,15.266942424242425,34.46787878787879,0.0,0.21212121212121213,0.36363636363636365,0.30303030303030304,63.0,35,6,6,2.5833333333333335,3.090909090909091,96.0,0.3125,0.8333333333333334,1.1416490486257926,36.45,4,mixed_evening_area
8731aa515ffffff,51.0,15.880327450980392,44.53333333333333,0.0,0.058823529411764705,0.2549019607843137,0.43137254901960786,48.0,35,6,8,2.260869565217391,3.9166666666666665,99.0,-0.030303030303030304,0.8333333333333334,1.5077777777777777,36.42,4,mixed_evening_area
8731aa458ffffff,68.0,17.99929705882353,41.805,0.0,0.08823529411764706,0.2647058823529412,0.39705882352941174,61.0,36,6,9,3.391304347826087,3.923076923076923,129.0,-0.05426356589147287,0.8571428571428571,1.121096725057121,36.26,4,mixed_evening_area
8731aa4b6ffffff,41.0,12.6328,32.77609756097561,0.0,0.024390243902439025,0.5121951219512195,0.1951219512195122,54.0,37,6,6,2.48,2.75,95.0,0.1368421052631579,0.8809523809523809,1.0775862068965518,36.09,4,mixed_evening_area
8731852edffffff,25.0,7.208512,33.699600000000004,0.0,0.32,0.32,0.36,55.0,34,6,7,2.227272727272727,2.5833333333333335,80.0,0.375,0.8095238095238095,1.1103286384976527,35.88,4,mixed_evening_area
87318185dffffff,2.0,8.3437,24.475,0.0,0.5,1.0,0.5,9.0,9,6,3,1.0,1.5,11.0,0.6363636363636364,0.21428571428571427,1.25,35.75,3,mixed_evening_area
8731aa156ffffff,30.0,6.257123333333333,23.212333333333333,0.0,0.23333333333333334,0.5,0.26666666666666666,43.0,34,6,7,2.1904761904761907,2.076923076923077,73.0,0.1780821917808219,0.8095238095238095,0.9644087256027555,35.7,4,mixed_evening_area
8731aac8cffffff,36.0,17.18583611111111,37.87861111111111,0.0,0.16666666666666666,0.3888888888888889,0.2777777777777778,66.0,35,6,6,2.869565217391304,3.0,102.0,0.29411764705882354,0.8333333333333334,1.0337078651685394,35.57,4,mixed_evening_area
8731aa032ffffff,51.0,17.441845098039217,34.97019607843137,0.0,0.09803921568627451,0.2549019607843137,0.35294117647058826,59.0,38,6,7,2.7083333333333335,3.2142857142857144,110.0,0.07272727272727272,0.9047619047619048,1.1364365971107544,35.35,4,mixed_evening_area
8731aa45effffff,52.0,17.609071153846152,45.51307692307692,0.0,0.057692307692307696,0.25,0.5,46.0,36,6,8,2.3043478260869565,3.4615384615384617,98.0,-0.061224489795918366,0.8571428571428571,1.3502024291497976,35.24,4,mixed_evening_area
8731aa095ffffff,51.0,11.993550980392158,34.687254901960785,0.0,0.19607843137254902,0.17647058823529413,0.37254901960784315,68.0,36,6,10,3.227272727272727,3.4285714285714284,119.0,0.14285714285714285,0.8571428571428571,1.047619047619048,35.22,4,mixed_evening_area
8731aa110ffffff,5.0,9.940000000000001,30.778,0.0,0.4,0.8,0.4,27.0,22,6,4,1.4666666666666666,1.4285714285714286,32.0,0.6875,0.5238095238095238,0.9845559845559846,35.16,4,mixed_evening_area
8731aa076ffffff,2.0,0.6386499999999999,10.64,0.0,1.0,1.0,0.0,7.0,8,4,2,1.0,1.5,9.0,0.5555555555555556,0.19047619047619047,1.25,35.04,3,mixed_evening_area
873181b21ffffff,23.0,13.1753,32.92565217391304,0.0,0.043478260869565216,0.6086956521739131,0.30434782608695654,39.0,31,6,6,1.736842105263158,2.4166666666666665,62.0,0.25806451612903225,0.7380952380952381,1.248397435897436,34.82,4,mixed_evening_area
873181961ffffff,10.0,4.38941,15.471,0.0,0.5,0.5,0.4,40.0,26,6,4,1.9333333333333333,1.9090909090909092,50.0,0.6,0.6190476190476191,0.9917355371900826,34.78,3,mixed_evening_area
8731aa18cffffff,65.0,23.12637846153846,41.04861538461538,0.0,0.015384615384615385,0.4153846153846154,0.15384615384615385,61.0,37,6,9,3.72,2.75,126.0,-0.031746031746031744,0.8809523809523809,0.7944915254237287,34.71,4,mixed_evening_area
8731aa701ffffff,40.0,13.7743675,29.429250000000003,0.0,0.1,0.45,0.175,46.0,34,6,7,2.4782608695652173,2.6363636363636362,86.0,0.06976744186046512,0.8095238095238095,1.0454545454545454,34.46,4,mixed_evening_area
8731aa888ffffff,39.0,8.765535897435898,32.10692307692308,0.0,0.2564102564102564,0.23076923076923078,0.23076923076923078,67.0,37,6,6,3.0,2.5454545454545454,106.0,0.2641509433962264,0.8809523809523809,0.8863636363636364,34.22,4,mixed_evening_area
87318534cffffff,14.0,9.26312857142857,39.478571428571435,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,26.0,30,6,4,1.2777777777777777,1.4166666666666667,40.0,0.3,0.7142857142857143,1.0609756097560978,34.12,4,mixed_evening_area
8731aa0b1ffffff,43.0,13.280037209302327,37.44441860465116,0.0,0.16279069767441862,0.27906976744186046,0.3023255813953488,57.0,35,6,8,2.8260869565217392,2.9166666666666665,100.0,0.14,0.8333333333333334,1.0236742424242424,34.03,4,mixed_evening_area
873181966ffffff,4.0,4.011925,8.5,0.0,0.75,0.75,0.5,17.0,17,6,3,1.1818181818181819,1.3333333333333333,21.0,0.6190476190476191,0.40476190476190477,1.0694444444444444,33.89,3,mixed_evening_area
8731aa730ffffff,36.0,13.478725,38.503055555555555,0.0,0.16666666666666666,0.2777777777777778,0.4166666666666667,64.0,35,6,8,2.8636363636363638,2.8461538461538463,100.0,0.28,0.8333333333333334,0.995475113122172,33.71,4,mixed_evening_area
8731aa006ffffff,46.0,15.247013043478262,35.68608695652174,0.0,0.10869565217391304,0.2608695652173913,0.10869565217391304,81.0,37,6,11,3.769230769230769,2.6363636363636362,127.0,0.2755905511811024,0.8809523809523809,0.7624633431085044,33.59,4,mixed_evening_area
87318525bffffff,42.0,11.871630952380952,37.38142857142857,0.0,0.047619047619047616,0.40476190476190477,0.2857142857142857,40.0,36,6,6,2.2083333333333335,2.4166666666666665,82.0,-0.024390243902439025,0.8571428571428571,1.0649350649350648,33.45,4,mixed_evening_area
